screen_name,created_at,text
neconecoconeco1,2020-01-16T01:33:28Z,"@kamu_kamuto @keidaka2 satoさん、初めまして。
安倍総理の「地球儀を俯瞰した外交」は
とても見事。
長期政権という事もありますが
間違いにゃく世界のトップリーダーにゃのにゃ。
イランと米国の間に入れるのも
安倍総理ただひとり。"
AuCwFEcI9js5zOy,2020-01-16T01:33:14Z,@bAJcMWlFrUvPT0b @mass06382974 そんなことより河合夫婦の逃亡による報酬受け取りは問題ないのか⁉️１日も国会にも出てこずにだ❗安倍晋三も国会を一貫してサボってるぞ❗何とか言ったほうがいいんじゃね❗総理と大臣だぞ❗
palaka_palaka,2020-01-16T01:33:10Z,オマーン国王の弔問式を欠席した安倍首相とそれを隠すメディア https://t.co/w4R0BiOiQD
SaihooooToronto,2020-01-16T01:33:09Z,日本人の多くは権力者に弱いが権利には鈍感。だから安倍政権が税金を小遣いのように使っても怒らないし怒る権利があることにピンとこない。頑張って働いて社会の一部になってることを生きがいにしてもうてる、犬体質。というかそういう教育を受けてきたから、当然の結果なんだけど。
TfXhCPX2mxpC6Hf,2020-01-16T01:32:57Z,@doctorace606060 分裂した場合、日本自体が終わってしまいます。火中の栗をひらうの印象です。打倒安倍自民党で選挙協力はしっかり行うべきと思います。
TfXhCPX2mxpC6Hf,2020-01-16T00:26:42Z,"@ozawa_jimusho 安倍は「日本は自分の物」と思ってる。我々は奴隷?
とにかく人間が悪い。"
TfXhCPX2mxpC6Hf,2020-01-15T23:01:16Z,@bSM2TC2coIKWrlM 選挙で勝って、安倍・菅を裁きたい。私たちの国が北朝鮮のようになるのはまっぴら。
ske48task,2020-01-16T01:32:36Z,"ホスト政治家爆誕への道。
小泉改革で足場が崩壊→安倍福田ポア→大阪に誕生する→自民じゃだめなので維新を作る"
bossa870099,2020-01-16T01:32:34Z,"@Japangard あえて理由を考えると・・・
安倍総理悲願の憲法九条への自衛隊明記。
総裁四選でなんとしても実現したい。
そのためには二階幹事長の全面支援が絶対条件。
しかたなく二階さんの中国傾倒そのコネクションには
目をつむる。
結果、習近平の国賓招待はバーター条件か？
でも将来禍根を残すと思います。"
richard__99,2020-01-16T01:32:30Z,@TryToFollowMe アベ友強姦犯〇口逮捕もみ消した〇村格が警察庁NO2に出世する国ですから当然下々の阿呆な強姦犯性犯罪者も続出する・・・
richard__99,2020-01-15T21:45:02Z,"https://t.co/7pGdxJZn26
安倍首相を告発「桜を見る会」疑惑 捜査開始で官邸窮地か
https://t.co/Xg4I939sM0"
richard__99,2020-01-16T00:31:23Z,"https://t.co/7pGdxJZn26
通常国会で退陣を迫られることになる安倍首相（植草一秀の『知られざる真実』）
https://t.co/fMRiuiUfAv"
richard__99,2020-01-15T22:23:06Z,"自衛隊の派遣目的がいつの間にか『調査・研究の為』から
『船舶の安全の為』になってますね。
 次は『戦争状態の為』ですか？
— (@orenanoka) 
安倍晋三首相、自衛隊の中東派遣を「船舶の安全確保」と説明！「日本関係船舶の安全を確保するため」 https://t.co/hASCCopbsS @情報速報ドットコムさんから"
richard__99,2020-01-15T21:43:27Z,"https://t.co/7pGdxJZn26
安倍首相「躊躇ない」が発端 通常国会“冒頭解散説”再浮上
https://t.co/soTnJxQMUw"
richard__99,2020-01-16T01:08:35Z,@jifusihotson3 @litera_web ジャーナリスト就活伊藤詩織さん昏睡強姦犯が堂々と強気で開き直っているはずだ・・・こんなアベ国！天誅が下るだろう！
richard__99,2020-01-15T23:54:24Z,アベ国との大きな違い・・・国民の民度民主主義成熟度の違い？？・・・ https://t.co/HmN2XCGIBF
richard__99,2020-01-15T21:47:38Z,"https://t.co/7pGdxJZn26
安倍首相と河野防衛相 共通する「恐るべき軽さと能天気」
https://t.co/JnwfkBOd7S"
hoge_foo,2020-01-16T01:32:09Z,育休ぐらいいいと思うけど、大臣いなくても省庁は動くんだよな。誰か休んでも組織が動くことはいいことだけど。かつて安倍さんが入院しても政府は動いてたし。
__michikom__,2020-01-16T01:32:09Z,"【安倍の7年間の所業を見る ❗】
ただただ血税を巻き上げ、外交は無能を隠すかの如く、各国へ血税を湯水の如くばら撒き、内政はお友達、大企業、富裕層に厚く格差、そして極めつけは、嘘、改竄、廃棄、
夫婦して税金搾取、幼稚な人気取り、国内情勢見向きもしない、
酷いのは困難者に一顧もしない事❗"
Jm9Eeh0rX8OswNs,2020-01-15T13:31:58Z,"#反安倍政権デモ
#内心は熱く行動は冷静に
打倒安倍政権
議事堂前10万人デモ目指します！
https://t.co/KahUG8M9UA"
Jm9Eeh0rX8OswNs,2020-01-16T01:31:58Z,"#反安倍政権デモ
#内心は熱く行動は冷静に
打倒安倍政権
議事堂前10万人デモ目指します！
https://t.co/KahUG8M9UA"
ted7010,2020-01-16T01:31:46Z,アベのかま騒ぎ見たいわ
payb0674,2020-01-16T01:31:45Z,安倍政権による5G淫語送信計画に強く抗議します
yLKpBiYozTIU5v7,2020-01-15T14:13:52Z,@DaiJin46718625 @nyankichi_uiy 安倍麻生コンビから菅降ろしの命を受けたゴーストライター官僚がトンデモ原稿を書き、反社おじさんは論理破綻を理解できず、そのまま読んでしまった？？？
yLKpBiYozTIU5v7,2020-01-15T14:59:45Z,"@mcenroeisgod ニュースバリュー無しには報道できないでしょう。そこは仕方ないと思います。
安倍政権は証拠隠滅内閣ですから、進展は望めない。残念ながら真実は闇に葬り去られたのでしょう。
「さんざん調べても証拠が出なかったじゃないか」＝「アベが正しかった」とは断固認めません。"
yLKpBiYozTIU5v7,2020-01-15T13:53:06Z,"@wanpakuten マジか…

しかし、安倍内閣時代の内閣府はこういうことばかりやっているんですかね。上司が上司だということなのでしょうけど、もうね、やってることが工作員ですよ。恥を知れ。そして、責任者は文字通り責任をとれ。"
yLKpBiYozTIU5v7,2020-01-15T13:58:42Z,"@mirai_youme これ、賛否両論の飛び付きやすいネタを、大臣にとって最高のタイミングで放り込みましたね。安倍内閣の十八番、「不祥事発覚には新ネタ投下で話題そらし」きましたね！
やってることは辞職した宮◯謙介元議員と同じ、いや、もっと酷いですが。"
yLKpBiYozTIU5v7,2020-01-15T14:50:50Z,"@mcenroeisgod 安倍総理はこういう方に禅譲なさるおつもりなのですね。なるほど。
政治家は言葉が命なのに、日本語使えない内閣ですか。"
yLKpBiYozTIU5v7,2020-01-16T01:31:39Z,"@webkanoshi 安倍事務所への宅配の送り状を常備しておいて、盗みがばれたら見せればよろしい。

総理案件に関しては無法状態ですわ。"
1ZtsiLqGN7ye3zO,2020-01-16T01:31:39Z,"@pieces006 安倍総理は説明してるのにねぇ。
こういう連中はいつだって「自分は悪くない」って言い張る。究極の弱者ビジネスがマスコミだな。"
jpinetree,2020-01-15T21:26:34Z,ここまでモラルが崩壊したのもアベ政権の所業。 https://t.co/5q4AherlIW
jpinetree,2020-01-15T22:50:47Z,河井夫婦は、安倍政権が続く限り自分たちは有罪にならないと踏んだのだろうネ。
jpinetree,2020-01-15T22:56:00Z,安倍政権では、「丁寧に説明」とか、「後日ちゃんと説明」とは、この件はもう済んだんだよ、という意味。安倍、甘利、下村がそうして来た。モラル破壊亡国政権。 https://t.co/42NF4iYyor
jpinetree,2020-01-16T01:31:38Z,"しかしダンナの方はこれで法務大臣。任命責任に安倍は沈黙？
で、妻は良識の府の参議院議員様。 https://t.co/RWQDJYXARD"
Hi_MynameisSure,2020-01-16T01:31:33Z,安倍総理めっちゃ面白いこと言うやん。
DyiNFPkdVzqNiaC,2020-01-16T01:31:24Z,@webkanoshi スゲェ。みんながみんな安倍首相の為に合法違法問わず働くと日本は警察官全てが警察庁長官になりますね(笑)
tachibana1967,2020-01-16T01:31:22Z,"@mcenroeisgod イマドキの戦争では、「最高司令官」こそが真っ先に標的にされて抹殺される。
但し、アベのレベルまでアホだと、流石に相手にされないので、確かに「一番最後」まで生き残るかも知れないが…。
彼は生活力ゼロだから、戦争では生き残れてもその後は野垂れ死ぬだけだろうけどね。"
divingheadbat,2020-01-16T01:31:18Z,"@aikokushanippon 損失補填してるの税金だし、もとより国の成長😆戦略ですぜ。
無理やりアベと切りはなそうとするの凄いな。"
xVbnqjX2ZGQYPfD,2020-01-16T01:25:41Z,クビになって当然の警察官僚を出世させる安倍官邸の異常 https://t.co/qd33Z2gKI2 #日刊ゲンダイDIGITAL
xVbnqjX2ZGQYPfD,2020-01-16T01:31:12Z,安倍首相「躊躇ない」が発端 通常国会“冒頭解散説”再浮上 https://t.co/mlSeW8QveK #日刊ゲンダイDIGITAL
tico12330537,2020-01-16T01:31:09Z,"@mu0283 #桜を見る会 の問題が、ゴシップ的に見られるのは絶対にダメ
安倍政権の許してはいけない「やり口」が、すべて詰め込まれた問題だから"
bloodymoon9999,2020-01-16T01:31:04Z,"プーさん🐻を国賓待遇として迎えるなら、安倍政権の支持をやめる！って人が多いですねw

変な話、中国からの圧で…｢国賓で迎えれば、他はある程度好きにやらせてやる…｣的な事だと思うw

何かを得る為には、何かを犠牲にしなきゃならないんじゃないかな？"
trendnowno1,2020-01-16T01:31:00Z,5月のロシア戦勝記念日 安倍首相は訪露で北方領土問題に道筋を | 子年に聞く | 鈴木宗男。(；´Д｀A ｀｀｀
ktht4,2020-01-16T01:30:58Z,【爆発から7年。根本解決からは逃げ、海洋投棄と農業に使うむちゃくちゃぶり】いよいよ安倍政権は放射能汚染水の海洋放出を強行するつもりだhttps://t.co/bmkZdju5Rk
suzujun_kou,2020-01-16T01:30:58Z,アベ、アソー、スガはじめ自民党の政治では国民はまともな暮らしができないだろうな。 https://t.co/ai8oAz5hUZ
Luna_Yaksni,2020-01-16T01:30:50Z,スマホしかなければスマホしかつかわねえんだよ、どーせそうなったジジババは年寄りに不親切な「安倍は悪い」とかいうだろうが3年くらいしたらそんなことも覚えてないから気にすることない
jda1BekUDve1ccx,2020-01-15T15:09:03Z,東京・望月いそこ記者が「安倍政権が長期化し、硬派なジャーナリズムを体現する報道番組が激減する中、サンモニの奮闘はメディアの鑑」。サンモニが「硬派ジャーナリズム」であり「メディアの鑑」ですか。百歩譲っても、司会者以下出演者全員が左に偏しているとしか思えないが。要するに自分と同じ？
jda1BekUDve1ccx,2020-01-16T01:30:42Z,新潮がいう「本丸が菅官房長官」が本当なら、安倍政権は瓦解する。多分そうならない。 https://t.co/s7EROJtkbJ
hegel1770,2020-01-16T01:30:41Z,"２０日から通常国会が始まる。
菅原元経済産業相、河井元法務大臣、河井合参議院議員、松元ＩＲ担当副大臣、
桜を見る会名簿破棄、森友。架け疑惑・・・。
安倍政権を追及する材料は沢山あるのに、野党がばらばらでは
安倍政権を打倒することは出来ない。
野党は連合政権樹立に向けて協議の加速を！"
emerald0102,2020-01-16T01:30:40Z,安倍以外に誰がいるのか。
racer_skull,2020-01-16T01:30:37Z,@bSM2TC2coIKWrlM @MizukiS I R収賄の秋元以外の五人、100万で少ないから立件しない？ これもおかしい！ アベを守るための一枚岩に見える自民内での足の引っ張り合いか？ 立件される、見送られる、温度差がありすぎ！
fufu99ri1,2020-01-16T01:30:35Z,"🤔マスコミがネットの反応より遅いのは、政府の視点で判断しているからでは？
人権や社会の公正について定見を持たないので、差別に及び腰で麻生氏を批判出来ない。国会の野党の核心を突く追及をまともに記事に出来ない。政局ばかり追っているマスコミは、安倍政権の広報係の自覚もないらしい。"
fufu99ri1,2020-01-15T14:12:38Z,😄いい質問。ぜひ、安倍晋三議員にも各報道機関が異口同音に同じ質問をしてほしい。「桜を見る会」で公金を使って選挙買収。こんな選挙違反で法を破った政治家が、首相でいることはおかしくありませんか？　公文書をちゃんと残せないような首相が、改憲など提案するのはもってのほかとは思いませんか？ https://t.co/AncJXCgP8p
MacYutz,2020-01-16T01:30:22Z,"ｱﾎやな。日韓対立を仲裁しているのは強力な軍隊を持つｱﾒﾘｶ。仲裁外交は軍事力の背景が必要。日本に仲裁外交をやれと？
安倍総理の中東外交に、小西議員「これほど無責任で無能な外交はあり得ない。総理が努力すべきはイランと米国・サウジの仲裁」 https://t.co/Pzow7rU0tu @sharenewsjapan1より"
donkyuusai,2020-01-16T01:30:19Z,"安倍政権の気に入らない人間は
車に同乗しガソリン代を割り勘にしたら白タクとして逮捕
友人に1万2千円を貸したら貸金業を営んだとして逮捕
仙台の実家に登録していた車を東京で運転して逮捕
報道は逮捕までで判決までは報じられることは少ない https://t.co/RQJ4vPIyxu"
Yuri_jel_R,2020-01-16T01:30:13Z,@Ethan_stpr 1年に2回とかでいいから、無料で好きなところに行けます権利券とか国から発行されないかしら✨(」ﾟдﾟ)」安倍さーん
s_0001,2020-01-15T21:45:08Z,仏大統領「安倍首相に懸念伝えた」、ゴーン被告の勾留状況巡り [Reuters: トップニュース] https://t.co/jehUt8tKbN
s_0001,2020-01-16T01:30:09Z,安倍首相に何度も改善要請　仏大統領、ゴーン被告巡り [写真] [中日新聞 CHUNICHI Web] https://t.co/WEbCuCyl5H
ekzebamxbLInR3w,2020-01-16T01:30:06Z,すごいなぁ安倍政権。北朝鮮かよ。 https://t.co/eSUcneG98Y
ekzebamxbLInR3w,2020-01-15T22:19:02Z,日本って素晴らしい。安倍政権って素晴らしいね。 https://t.co/ywj8A01gnY
nicomisa56,2020-01-16T01:30:06Z,"今日のバスの運ちゃん安倍総理のお友達なんだって🤗笑
バッチ安倍総理から貰ったらしい😎"
akiradavid,2020-01-15T22:53:58Z,カネカネ・金銭第一主義‼️ の安倍晋三‼️ が　其の経済で破綻‼️ だと〜〜⁉️ ...後は　ただ消えるのみ⁉️⁉️ https://t.co/SQTuVfiEDM
akiradavid,2020-01-16T01:29:57Z,安倍晋三‼️・首相を告発‼️「桜を見る会」疑惑 捜査開始で官邸窮地か｜日刊ゲンダイDIGITAL https://t.co/eC1ywAVFCM
misswoury195711,2020-01-16T01:29:56Z,安倍晋三の中東遊興旅行。世界はまったく無関心。海外メディアは関心なし。追及回避のための旅行だった。日本のテレビや新聞だけが忖度報道。何ら成果もなく、アリバイ作りの旅行だった。税金の無駄使い。
L0niQugajdcFMTY,2020-01-16T01:29:53Z,"@fmfbvj_bt @shiba_yuBayStar @ppsh41_1945 @kaapumaru あなた、何を言っているの？
安倍は上がった、上がった、と言っていたのですよ(-_-;)
さも景気が良い様に資料を改竄して消費税を上げているのに、そこに目を瞑って肯定しているあなた自身が、その将来を壊されかけているのによく平気でいられますね。"
L0niQugajdcFMTY,2020-01-15T23:16:13Z,@fmfbvj_bt @shiba_yuBayStar @ppsh41_1945 @kaapumaru それに元々野田は全く評価していない。ある意味で安倍政権の生みの親。
ttatsuoki,2020-01-16T01:29:45Z,"己の主義主張を発するならば相応の受けも必要だろうな。そして、受けが適切ならば発する必要は少なくなりそう、かな。

仏大統領、ゴーン被告勾留条件「安倍首相に不満伝えた」: 日本経済新聞 https://t.co/kmzUOdpLCt"
QbLDnaXg0D14iGz,2020-01-16T01:29:41Z,"@tanutinn そして国会が開かれ、不逮捕特権！で逃げる！
これが、安倍自公政権の　　元法務大臣、　任命責任は私にあります、いつも言うだけ逃げるだけ！"
holycowboy2099,2020-01-16T01:29:39Z,"安倍首相に何度も改善要請　仏大統領、ゴーン被告巡り（共同通信） - goo ニュース  https://t.co/RaKjL5AMJf
良かったのはマダムルペンではなかった部分です。この部分は理解しない人は多いであろうなぁ。"
holycowboy2099,2020-01-16T01:28:46Z,安倍首相に何度も改善要請　仏大統領、ゴーン被告巡り（共同通信） - goo ニュース  https://t.co/RaKjL5AMJf
Calcijp,2020-01-16T01:29:23Z,"「戦争に加担するな」「改憲を止める」　新宿で安倍首相退陣求めるデモ（毎日新聞） - goo ニュース  https://t.co/sJt9vaodVj

デモの参加者、公安に逮捕されたらしい。"
mn23431277,2020-01-16T01:05:52Z,"河井夫婦に与党からも批判。安倍応援団ヤフーニュースも堂々取り上げるとは、この政権も化けの皮剥がれそろそろ見切られてきた！？
https://t.co/sxayyS6cMC"
mn23431277,2020-01-16T01:29:16Z,"@SaYoNaRaKiNo なんつっても安倍の胡麻すり読売お抱えコメンテーターですから😊故中川昭一氏の毒ワインレロレロ会見でも裏を知っておきながら、切腹ものだ！と避難した奴。
お前が切腹しろ！😡あと宮根誠司も道連れに。"
rinngo1201,2020-01-16T01:29:13Z,今の国会議員は質問をすり替えるのがうまい。安倍晋三と一緒で真摯にお答えしたいと言いつつ答えをすり替えてる。
RADIO_NOW_ONAIR,2020-01-16T01:29:12Z,"連日ひるおびでゴーン氏問題を茶化してるだけの恵俊彰です。自民党安倍一味の事は取り上げません、、、

恵俊彰　秋元容疑者再逮捕の東京地検に「同じ容疑で再逮捕…ゴーンさんのニュースがあるだけに…」 (スポーツニッポン) - LINE NEWS https://t.co/JFUNX5AAVu #linenews @news_line_meから"
antiondanka,2020-01-15T15:59:36Z,"ベルリンオリンピックは、ヒトラーの国威発揚に利用された！
東京オリンピックを、安倍は国の威信の披露の場としたいようだが、膨大に膨れ上がった費用は皆国民の税金からだぞ❗
それも役員報酬と建設業界を潤わすのに多くを使われて❗　何故ボランティア学生が必要なのだ❗"
antiondanka,2020-01-16T01:29:05Z,@kazu10233147 安倍夫婦に天罰を‼
koichi0612,2020-01-16T01:28:59Z,"勇者Koichiの仲間は…
高校生
安倍晋三
ドナルドトランプ
AV女優
小学生
神
天使
神
サッカー選手
そこらへんの通行人
#あなたは勇者です #shindanmaker
https://t.co/L3V5T8J2sB

色々とやばいメンバー笑"
yutachin1st,2020-01-16T01:28:44Z,"@JICRochelle １）分ける必要があると思いました。

・父親として、家族の一員として、これからの家族の手本として育休をとる→賛成

・政治家として→橋本龍太郎からの流れで、彼の父親はｹｹ中平蔵と組んで日本の庶民をどん底に叩き落とし、安倍政権になってもまだ継続しているので、受け入れは無理です。"
HayatoKagura,2020-01-16T01:28:44Z,"@noodle666_kyoju 私は道産子で北海道在住の友人や親戚がいますが
「安倍って悪いねえ」
「原発いらないねえ」と言って韓流ドラマ見てるか
「そんなこと言われてもねえ。俺たちにはなんも出来ねえよ。ハハハ」と危機感ゼロです。

私はすでに半分諦めてます。侵略完了してから「やべ！」ってなるのでしょう。😔"
Imohoriimo,2020-01-16T01:28:25Z,安倍総理は日本の歴史を誰よりも勉強しているんだろうなぁ…。どっかの国で土下座した鳩とは違うよ。
misailman716,2020-01-16T01:28:20Z,@Japangard 経団連の票には逆らえない何とも情けない自民党及び安倍総理なんでしょう。
momomamju,2020-01-16T01:28:18Z,"年金資金の運用が大穴をあけているという事実。　　中国バブル崩壊が日本の年金を直撃！安倍晋三がダボス会議で外国株をジャンジャン買いまくると約束した結果、既に10兆円損失の異常事態！！ https://t.co/5qXKUjMPt5
https://t.co/q1gE2a8Atd"
poyoyonHK,2020-01-16T01:28:14Z,@lilycornneo @JPN_AICHI ┓(´-ι_-｀)┏💧安倍晋三に忖度して、こんなことばかりやっては出世していくのですね。 https://t.co/i3AUsdqvaw
Barthes1919,2020-01-16T01:28:12Z,"そういう低脳な二項対立で無知なネトウヨに餌を撒く阿呆。

安倍でさえ、外交第一だから習近平のような虐殺者にさえすり寄る。そのあたりを精密に論じたら意味あるけど、ネトウヨは頭がが回らないか。 https://t.co/g0f6P28vG0"
TAKA940501,2020-01-16T01:28:07Z,"@wanpakuten やっぱり、安倍総理を捜査しないと‼️
ですよね😓
本丸は、そこですから。"
trendjoho01,2020-01-16T01:28:02Z,仏大統領がゴーン被告を巡り安倍首相に改善要請「何度も伝えていた」。マクロン仏大統領は15日、ゴーン被告の事件を巡る日本の司法について語った。日本の取り調べの状況に満足いかないと何度も安倍首相に伝えていた。容疑者や被告としての権利保護の観点から、改善を要請と明か・・マジですか！
tarainoneko,2020-01-16T01:28:01Z,5月のロシア戦勝記念日 安倍首相は訪露で北方領土問題に道筋を | 子年に聞く | 鈴木宗男。(；´Д｀A ｀｀｀
Project47dai,2020-01-16T01:27:42Z,"安倍政権の命綱
低投票率
安倍政権の致命傷
高投票率"
Project47dai,2020-01-15T23:22:50Z,"日本という国の身体は史上最悪のガンに冒されている
そのガンは
「安倍ガン」だ‼️
治療法は唯一選挙療法以外にない‼️"
Project47dai,2020-01-15T12:22:19Z,"安倍首相
国民にとっては
安倍支障
国民福祉の障害です"
huchizawakojuro,2020-01-16T01:27:26Z,"何故安倍が　何故何故安倍が　何故安倍が

#安倍政権を詠む句会 https://t.co/JLbGse8ynP"
huchizawakojuro,2020-01-16T01:04:59Z,"恫喝も　安倍にならえば　支持獲得

仏の顔も三度
これが正しい方法とは思っていませんがね。
#安倍政権を詠む句会 https://t.co/TF1usMusI5"
huchizawakojuro,2020-01-15T23:08:32Z,"わからない事
　安倍の跳梁を許すことより、党名に拘る事（立民、民民）「立民民民」にすれば？
　運動員に倍額払って家宅捜索される事より、数千人単位の買収がごまかされそうな事

　主に、物事の大小の見極めの難しさ。"
opRlCLBXIlwhiqJ,2020-01-16T01:27:25Z,@fj_333 @bignobimo 安倍晋三は、戦争を起こして私服を肥やしたいだけで、国民の幸せなど毛筋も思ってない。
touma_sanarock,2020-01-16T01:27:21Z,"パヨクはこの現実を受け止めなきゃだめなんだけどねえ。
「アベの印象操作ガー！」とか言ってるからそういうところやぞってなる"
Lymiour,2020-01-16T01:27:13Z,"すごく穿った見方なのを承知で書きますが、これまでの共闘や会派合同ではなくあくまで併合にこだわるのは、「政治思想的に相容れない部分があるからこそ、手綱を握っておきたい」ということの現れなんじゃないかなあ、と
往生際の悪さがますます安倍自民と何が違うんだとの印象を強めてしまっています https://t.co/cnNRSek2IU"
miyako19538703,2020-01-16T01:27:10Z,"安倍の言う憲法改悪をする事より現在の憲法でうたわれている内容を生活に実施しする事が今一番重要ではないでしょうか。

憲法改悪には絶対反対です。
現憲法を生活に取り入れよ！ https://t.co/Fhcby7N8rD"
666Hole,2020-01-16T01:27:09Z,課題おっしゃる通りですね洗脳😂あの調査力で国会議員は何をやってるの与党の自民党なら😭空耳まだしも支持率🤣微弱な野党um日本共産党w裸の王様路線wow顔まだ安倍首相tama総理na飼い主sa小泉もう説明どうするつもりですかね背景tbsそう見る会www誰また地震po予想Oo穴yo本命nhk朝日TV東京ntv産経日テレ https://t.co/BsqwGEDuFZ https://t.co/HMlVzsm0bB
666Hole,2020-01-15T12:07:12Z,6 浜名湖w桐生wow戸田www江戸川nhk平和島😫多摩川☺️蒲郡ntv常滑tbs津🤭三国びわこ住之江尼崎😅鳴門まるがめ児島🤫宮島😂徳山😭下関🤣若松😫芦屋🤔福岡😇唐津大村さん飼い主やはり顔ulo誰もう安倍首相を見る会ko与党まだ課題mo翻訳また地震yo意味tama背景na話題sa空耳そう予想Oo穴po本命hide洗脳日テレ https://t.co/Cxp2QsBoqA https://t.co/5GId43EgT0
dotbobdot,2020-01-16T01:26:10Z,アベ関連に関してはまさに「その逆も然り」の部類だ。私にとっては二度と見たくない作品だけど批評家大絶賛っていうね…。
ANC_Languages,2020-01-16T01:26:10Z,安倍首相に改善要請「何度も」 ゴーン被告処遇めぐり―仏大統領 - 時事通信ニュース https://t.co/7Tu5OuktNz
gRgn0S5sYdnZNbk,2020-01-16T01:25:58Z,"安倍連立政権は惰性化している。
日本の課題を丁寧に点検し、国家と国民の為に真剣に取り組むべきだ。例えば、帰化人の日本国籍収得問題、外国人の用地買収問題、NHK受信料一律強制徴収問題、公共施設の老朽化問題など課題は山積している。多数の国会議員は一体どんな仕事をやっているのか‼️"
evidenc19886552,2020-01-16T01:25:51Z,"憲法改正は自民党の党是の筈。
幹事長までやったのに不見識極まりない。
入党当時の古賀誠氏に伺いたい。
youは何しに自民党へ？

「ポスト安倍」禅譲あり得ず　古賀自民党元幹事長インタビュー（時事通信） - Yahoo!ニュース https://t.co/8y97vPl3Gn"
MottoKaizen,2020-01-16T01:25:34Z,だんだん本音が聞こえてくるな！マクロン大統領が安倍首相に不満を伝えていた！
yamasa901yzrm1p,2020-01-16T01:25:20Z,@hyakutanaoki 経済が第一の安倍政権ですから･･･（怒）
yamasa901yzrm1p,2020-01-16T00:18:56Z,残念ながらnhkのスクランブル化は安倍政権がはっきりと否定しています。(&gt;_&lt;)https://t.co/5no7taujVR
shirais89598490,2020-01-16T01:25:00Z,@asqyasu 安倍政権の長期化の結果!害毒!
kuu_syou,2020-01-16T01:24:48Z,"世論調査
古いデータですが地方紙の安倍政権の支持率は軒並み大手紙の1/3以下。
街頭シール調査は1/10にもなっていない。
この事からも大手の世論調査は信用できません。 https://t.co/L6lMtbR4R7"
araie02,2020-01-16T01:24:36Z,ジム・ロジャーズ「安倍首相の経済政策もほぼすべてが間違い」その理由は？〈週刊朝日〉 https://t.co/rLGrvn46zV #Yahooニュースアプリ
pheasant_MT,2020-01-16T01:12:38Z,"@nhk_news ともすればトランプ大統領に従属的な安倍外交を見ていると、日本は結局アメリカ軍の""遠征""にも""駐留""にもより大きな負担を強いられる方向に向かうのではないか"
pheasant_MT,2020-01-16T01:23:58Z,"@Fatego16 スパイはともかく、""親中派""がいても驚かないのは当然でしょう

安倍首相も習近平氏を国賓として招こうとするほど""親中""なのですから
https://t.co/3gpxDzZI5d"
Rin20244541,2020-01-16T01:23:55Z,"仏大統領、ゴーン被告勾留条件「安倍首相に不満伝えた」: 日本経済新聞 https://t.co/V6VizxLtNm 

ふーん……"
ayakopiluak,2020-01-16T01:23:55Z,@Bohemian_love_t 安倍さんもせっかく独裁政権とか言われてるんだから「中国人入国禁止」ぐらいやってほしいです。
OtherLeaves,2020-01-16T01:23:54Z,"安倍氏の公約への辻褄合わせとして強引に引き下げたようだ。

発言：生活保護基準引き下げの違法＝尾藤広喜・弁護士 - 毎日新聞 https://t.co/8CiHXNh1wJ"
psjs_617,2020-01-16T01:23:52Z,安倍9条改憲NO!ウィメンズアクション（1/21火 #安倍9条改憲NO #ウィメンズアクション ） https://t.co/CmfQCpx6JL
piyotto_warp,2020-01-16T01:23:51Z,"今日は西ちゃんの誕生日だから祝日にするべきだ
何してんだ安倍"
Holms6,2020-01-15T11:29:54Z,"警察内部では公安はエリート扱いされており、公安自身、その意識が強いらしく、刑事警察官を「どろ警」（どろぼうを捕まえる警官）などと呼びバカにしてる。しかし、７０安保を境に公安調査庁と共に公安警察は暇になっている。安倍の私兵になる以外、手柄が立てられない。
https://t.co/cWGOcL9lzp"
Holms6,2020-01-15T12:04:48Z,"菅義偉は安倍を身を挺して守ることで次期総理との噂が出るまで這い上がってきた。安倍のような世襲議員ではなく、横浜市議会議員からの叩き上げだが、安倍を守りすぎたようだ。この一件で政治生命は風前の灯となった。
https://t.co/qsrDvvdxhI"
Holms6,2020-01-16T01:23:51Z,"この田岡俊次の記事はトランプの愚かしさをあぶり出しており、よく書けている。安倍もトランプも周囲に諫言できる人間がいない。人気があるようで孤立しているのだが、２０２０年の課題は安倍とトランプの排除になりそうだ。
https://t.co/a2NmYKM7fz"
Holms6,2020-01-15T12:42:11Z,"ロシア外相ラブロフの提案は極めて理性的なものだ。トランプのように感情だけで動く男とは違う。トランプは“Make America great again”などと安倍の「日本を取り戻す」と同じ情緒的スローガンで大統領になったが、情緒的スローガンを口にする政治家は常に危険である。
https://t.co/y6AdOHUimO"
Picopico_hp,2020-01-16T01:23:41Z,リプの六割くらい安倍で笑った
usucyaa,2020-01-16T01:23:39Z,@okada_2019 いますね～。全く関係ないのに「アベのせいだ、アベヤメロ」って。被害者意識(妄想)を持ち続けながら生きていく…辛い。私には無理です。
pCAmVVlOev6iObC,2020-01-16T01:23:35Z,"@YuzukiMuroi 月例ネット世論調査

安倍内閣支持率58%
安倍総理3期目支持が60.6%

と言う結果が出ましたが、パヨクの皆さんはこの一年何をしてきたのですかww"
amida28,2020-01-15T15:31:22Z,"「安倍政権がホームレスを3分の1に減らした」は誤り
全く
以前、青髭時代のネトウヨはevidenceエビデンスと喚き立てて五月蝿く面倒な連中だったが、数字上の事実にはある程度厳しかった。今はそれも風化して歴史修正どころか、現在修正の大嘘捏造機と化した…酷いものになって https://t.co/iWS6nPn9kJ"
