"Data Source","World Development Indicators",

"Last Updated Date","2017-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6036.99959118265","6373.37372936823","6621.59695738853","8469.70181929762","8884.13532217866","8010.9646936685","8391.15697303811","8985.92137715468","9341.66150708727","9804.02575331604","10428.9926935282","10418.8096410673","10469.8657840346","10713.4284084942","11330.6591187976","12212.8547884265","13298.2561299639","13877.2853780635","14436.8150400774","14092.2370314682","14764.8100317733","15922.8981563254","16457.0949450423","16683.3014286781","17363.9702781033","17262.7430585894","17877.3578445939","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1879.45955121844","1896.52971155129","2040.27013603971","2184.62997216043","2337.64564700307","2560.12896068292","2320.72235174952","2195.86370843803","2146.88461684967","2121.19607022207","2293.73734371237","2470.69746077414","2575.48159106379","2633.42782010893","2711.23221784728","2881.10918450715","3010.95887318898","3200.38770987405","3204.51338717622","3169.834845323","3408.7767621021","3513.29121329955","3693.22538928095","3850.70077539415","3882.25100432073","3910.70520773907","4030.78860405354","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2606.79996290301","2685.68328112683","2759.8082042236","2906.86374469873","3015.17904530899","3150.17017534313","3328.07590825455","3497.56561753896","3565.37495883877","3710.79544182213","3959.63917578245","4151.76487665274","4347.36491134199","4646.79295763594","5106.67592337712","5607.21277755552","6252.14283571824","6917.80980742593","7458.86252655912","7685.98140020217","8289.75327200232","8947.50459028481","9463.32443264427","9994.73559824563","10514.3898432225","10926.2745364861","11428.7777698573","",
"Macedonia, FYR","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5255.56749954389","5102.87584305675","4887.93319688917","4641.25852076265","4662.1564410361","4702.66382390588","4830.18422592992","4958.28539018162","5162.50627421133","5422.81065481307","6122.33799743994","6042.68726371823","6305.40776860687","6502.27044361649","7085.09606449447","7759.69717254819","8589.70387687787","9239.25815720259","10417.7007080997","10925.3101482659","11295.6418211168","11611.7507233482","11841.0370657223","12666.9773281286","13516.3600468116","14022.7728774425","15121.2516500719","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822.002532966845","928.57401110989","896.810535771005","922.595543646903","951.927311655773","955.094956129183","1014.49424459371","1054.16988554894","1116.84015591453","1166.78028140967","1159.5518729188","1328.88846108192","1349.88354888118","1456.52497848036","1472.481882389","1567.70857356737","1636.44535290427","1681.66257797537","1737.71475229955","1774.06535022079","1834.11705927596","1874.70303010183","1838.19057641438","1856.26736286854","1964.75247032618","2047.6856579788","2129.84276529453","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9337.88941759698","9979.7518109771","10576.3852779821","11200.773001305","11973.0730132138","12907.7227088472","13675.7391122315","15119.5401409472","15852.4080860075","16962.282910601","19410.7763487076","19666.3322262037","20561.7656075181","20936.434461297","21416.1842322352","22232.5243029781","23237.249596831","24883.5920212887","26193.1365445985","26166.233515164","27862.8507509239","28609.7576058382","29457.74895315","31284.9305673139","33941.5967877317","35875.5256637254","38072.1253483609","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.206636904013","486.213275499259","538.524654661316","577.733116191695","626.690274872287","675.895119606494","723.28218991643","767.109339943244","810.179305527608","900.996675914937","1035.52411754486","1165.80125479096","1311.63469033593","1507.49359641612","1742.63225800332","2025.54017818712","2343.1836219114","2676.19065586887","2989.78489460075","3308.84636555592","3645.93643504092","3898.41462716496","4225.11935241423","4613.33978179131","5024.71097913064","5395.32325411393","5732.33485566398","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5192.8728569722","5140.94769889926","5381.43318057655","5480.23524479463","5557.32457307238","5712.26925334587","6056.42475024846","6264.94990109107","6610.87139848119","6911.3255025548","7251.60183755633","7498.25782250268","7755.4230238908","7972.66099833576","8684.59203265226","9204.7445481311","9842.65312325014","10531.3301932746","10932.0204460564","11095.3810198333","11606.3898831289","11561.1003727486","11585.186492919","11820.9458420804","12194.8101495683","12305.8797008217","13166.8437327568","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5998.01535638048","6788.61216473848","7098.98520468875","7332.18770154715","7840.73932489404","8313.66221879904","10354.4725835133","12402.4150155584","13816.5755476976","13038.0756603331","13661.3695281813","14472.394231417","13863.8632458198","14883.5835891775","15410.0375297712","16316.0303534865","17665.0554091883","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3310.86143108077","3076.08724197296","2822.42346625471","2773.65886141933","2871.20383401207","3094.18413876936","3195.32814009431","3349.00721801367","3468.87395452873","3598.66789310767","3689.70349633403","3849.34788993078","4053.41888029532","4377.92327650809","4921.3669462404","5384.32307102628","5950.24915759358","6647.15376211875","7278.37552923978","7131.64349430992","7552.66558598877","8881.48475043728","9969.1402182557","11093.8501127357","11954.6180836029","12175.762884125","12276.0630391932","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.659208094923","258.472078794137","242.001213860831","259.064211459081","270.166003147158","272.271965830852","341.083211045916","374.101460057359","412.260820691023","439.814169681933","445.150263722863","498.826564589505","535.164447460998","564.308239287798","606.771379721317","661.048722550206","726.789752556411","778.387354660734","823.786448125489","857.34590267356","899.198728120615","954.799116244546","1012.43718654388","1070.66356816108","1137.47952878536","1193.06387975441","1219.15499664139","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1814.08481133947","1857.60159476486","1884.71848419829","1988.71165708161","1915.22765444695","2086.57235654866","2182.48430443777","2065.973626052","2081.04721738054","2206.96223486672","2180.64424440336","2208.805049725","2192.80384340922","2302.99495814896","2431.84142250648","2658.4364354095","3166.19290497721","3249.2203413465","3255.4975989923","3154.62076269458","3249.87692872441","3371.99458202082","3526.34393041303","3689.84489986069","3850.57110870437","3842.67655008244","3860.00496920337","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4774.34866917598","5096.76004839566","5479.86913537392","5825.88667256222","6109.82131745177","6448.99321052342","6863.10764054333","7285.78961799447","7730.24604434094","7951.72047247894","8780.06269209733","9138.77549541805","9409.61026952928","9876.46912969874","10664.0427733922","11078.0272344501","12335.6354895177","13328.3408551221","14270.1694495699","14815.8079856929","15616.0068425246","16561.7709831855","17408.1887038304","18243.5127781619","19230.6575193807","20126.7124769558","21143.5261769826","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.999162177023","528.987296145822","496.807365328333","556.428188870552","507.937014348923","598.426915759595","640.953799692939","658.914819414584","671.13790048438","680.54816660242","686.382576418882","648.864812919094","652.298792730146","684.854368769049","721.969678682157","748.095876388214","783.901667796931","855.78507265277","910.917398854143","964.314938087745","1012.06745790371","1051.18599619662","1058.91226214534","1099.20059098895","1148.5882983825","1161.5704765354","1171.09471418772","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6819.83391096165","7514.87687384512","8156.38048461055","8949.7114201823","9736.48389321198","10645.5732277244","11624.8787479899","12370.737291957","11297.5407445944","11882.7522728314","12927.7451542741","13002.9365356013","13626.8512527591","14411.34741124","15507.1970258291","16540.77508968","17667.7331596369","19488.4053083351","20162.8745034261","19448.2531964533","20680.2968483512","21818.8756940003","23006.9255341614","24033.9712586347","25486.5271032877","26675.0133155455","27736.3493101975","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23569.6915643083","23970.3247819288","24988.4533466319","25945.1205481033","27247.9287058173","28243.7063001898","29457.1979707464","30930.6971195088","32274.6762980522","33935.2578834501","35736.5062407811","36567.0311076803","37448.106982257","38941.4249116132","41118.6297035445","43503.5753746535","45609.3306086384","47214.9289953268","47602.8710006479","46192.1912852048","47548.7002571933","48975.3766706132","50523.415888658","51917.700640422","53643.4569417219","55236.8380392583","56264.0787630075","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3696.56090957585","3987.60579049515","4233.15080274339","4138.92062072785","4175.04562422182","4298.18326707516","4381.00345018861","4505.40972005423","4570.21939736724","4673.93998464048","4839.87523976012","4919.53536257859","5158.08961627413","5416.67292606817","6177.91940159418","6464.09334391884","7052.26789429724","7629.28589262665","7884.76288872048","7853.81899797779","8289.69602705332","8721.25552382066","9132.34291353289","9578.38348510814","10130.9261058617","10631.1454590476","10645.5537151811","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.984104872672","592.930231206091","548.595871104306","550.909338670924","565.384689235661","571.872487779121","581.209832273963","585.950776900907","630.716226800808","613.969210970399","596.996405955864","630.703262837023","636.13726573423","658.872210014758","653.395827577589","679.336263878296","713.895009294174","728.317488441887","783.866685430174","755.162215559653","797.511741535431","801.604231148649","878.476780002788","904.263490287172","952.442591383807","965.124851166056","988.121524199215","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1965.82799564736","1967.97072075893","1971.2304674739","2009.38863366893","2019.83353542361","2005.07921445987","2090.95528093983","2132.60992151435","2159.82587630496","2148.968473122","2257.52522085715","2351.03516082672","2415.79190567964","2650.97624127992","3550.74473262439","3694.48577376715","4014.48935043843","4288.3953127742","4525.21218238773","4747.71493322792","5045.9781670335","5259.29550424022","5437.80711669289","5670.10257460671","5974.75659032937","6050.18502727148","5872.46802716844","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1941.27358421929","1958.47832635002","1966.98266149298","1962.71907029254","2028.25326278522","2149.45871209549","2283.70976045711","2371.61454678157","2443.9637234054","2613.00661605354","2739.38879457292","2842.94882294771","2868.43650157932","2959.81013637209","3161.23638956875","3358.64501409216","3546.81345363031","3776.23335789272","3931.05429856195","3781.76748026394","3947.21676602953","4231.49751775883","4535.28473859426","4779.77333360253","5040.32058190942","5292.95475484002","5550.58140586261","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18899.8206037276","19848.2192600238","20491.5085100706","21095.3211158537","22048.8600585297","23095.7506302583","24225.3385086666","25708.4429775051","27330.7363415445","28946.0971824111","31572.6780325867","32912.2579883075","33991.059285162","33701.4403121216","35440.7633222771","37265.3450881778","40620.7596524122","43462.0490495284","45843.89223408","44090.3251850515","44585.5262255452","46066.6524059576","46707.2697077937","48666.3178519249","49012.0217946553","50054.1943631504","51319.5181517788","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18431.3122880029","19538.9447627544","20579.5413632889","21540.0716061048","22979.3795755328","24306.6075406003","26792.3832251427","28585.3126436512","28157.6155143463","30555.3387515941","36927.96012964","37873.5789998562","37959.7948060455","38530.8031296143","42516.4322096444","47772.4300752991","54110.882646046","55874.8262757252","61757.2455676868","55494.2284837366","58077.5889980622","62145.0261549128","65447.4958248933","67056.1170397877","65787.0475671611","62066.808188076","59384.8117222819","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.273246731998","829.076146542778","859.192147992369","888.891742751749","956.691347471483","985.523414918265","1032.51887934875","1079.24300456867","1100.92474373794","1144.57587416905","1220.42487213358","1285.36334107963","1285.14636571958","1341.49888823809","1422.47350795903","1499.72246101598","1579.30924120209","1659.11378533983","1777.23356569811","1853.33835548923","1945.80668141075","2031.08746466776","2142.09849471677","2239.40328467858","2387.18914933336","2469.17325189077","2482.71379939127","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3726.44841898477","5121.55759047825","5617.95628184879","6459.08087785322","7339.30436698258","8050.70455948722","10429.8054951007","13232.1755191339","13091.5695691298","13993.6115089948","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14872.0180632281","14567.6520913998","14917.813829344","15962.0225297011","17096.2611531116","17906.8696559173","18465.8580408965","19133.6137388103","19328.0115762678","20579.1841665567","21509.8296936971","22507.9286065806","23306.4519455811","23963.531120446","25086.6249693637","25677.2614892374","27767.2204793523","29386.9476810105","29860.3702545675","30699.304188333","31263.7857861676","32734.5366666969","32986.0312092787","36169.4487879407","37182.2513479346","37948.6059007143","39048.5234224225","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16662.698945941","17290.2538684684","17916.861033983","18596.6055849206","19431.0494476824","20199.6105718547","21088.348314947","22047.3340669267","22799.5898718619","23741.8644071786","25210.2531521581","26022.4325540917","26825.0240719204","27596.0370962804","29087.2530735593","30474.5903875727","32459.675305503","34005.1545800348","34842.2955003448","33905.0340035106","35178.6296334569","36573.6223182542","37532.6238131618","38801.3607722966","39926.0427221668","41035.3587731352","41871.1475551684","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22648.675437124","23754.2506034475","25151.224480857","26135.0495570474","26740.8499208077","27936.3469315482","28888.4004200799","30974.1325786196","32107.6060589984","32514.3328227321","34848.3512872647","36805.3200868929","36333.6657155567","35298.3549712125","35843.5428397279","36913.8785857836","38978.7002439178","40545.6676334548","43170.3566702697","44172.8800220901","44417.7679928745","42121.2621268512","43822.1982173932","43386.3265090584","42433.6162788719","42825.5203265257","","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10519.2659843387","11077.9300793465","11591.9244128482","12154.7220376625","13395.4578956596","14285.2459278491","16023.9312182899","17726.3983346056","19133.8886538888","19371.9217688368","20793.1191689885","22385.4931500166","23118.1914657911","23794.8175422651","24456.5306519104","24817.4906023553","25086.123442907","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1974.51729399558","2084.43092848202","2235.3332871446","2268.85623439186","2343.13119973299","2448.16698319023","2549.15103698711","2555.19713174494","2585.3833600475","2657.67760948784","2770.16649862845","2826.65387723869","2900.06823153118","3037.22283658487","3282.31589150094","3573.52510180249","3831.57782283498","4040.34594224701","4104.90738166892","4166.50804144143","4196.95580923862","4309.76371307112","4447.90271044174","4619.74453924608","4820.57857534888","5009.99109271887","5245.64193103021","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5051.53376684478","5593.22288456991","6062.95654400849","6412.37070852269","6598.62985464619","6715.28607268051","6972.75669335947","7397.93810248871","7866.30679252911","8135.10092119443","8379.32772168747","8453.96467434442","8609.07199837639","8979.20257233137","9736.94139655216","10575.9122778486","11629.4840440726","13130.1260391003","14282.2977445402","14362.9633496623","15107.4294780668","16939.8831653498","18518.8415975085","19721.9434987079","20932.9118802695","22058.0659233428","23053.3330227014","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3433.76363438188","3552.50251548704","3541.69664873293","3742.48911323526","4213.49646798468","4539.56034530578","4673.5955346113","4982.7056156987","4942.92965945452","5021.54936231021","5202.23309486409","5283.02904463566","5584.34315292244","5858.86294567105","6240.73154355655","6762.77265628936","7404.29523832204","8148.92185049883","8956.51528727598","9010.32550520028","9755.14914796834","10449.0932552031","11145.5118964033","11828.80683802","12161.8635003701","12555.1420713326","13043.8821654523","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2591.92658615797","2597.25776575512","2601.24789148409","2655.24433957537","2764.93949740191","2886.99593828704","3041.41649889588","3181.79256848945","3128.03639990445","3203.35966686052","3348.15233949753","3449.52789055477","3554.91162870629","3729.01105882824","4008.67880860974","4255.15986084832","4535.14060533135","4881.39647909002","5100.53571394039","5115.4816434072","5483.62094378612","5707.20484246942","6099.12075362761","6526.65018226252","6937.55550219887","7334.7101194045","7819.31834904708","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10899.0844056052","10158.3707039619","8870.81295688589","9452.55825699103","10424.2694343266","11428.3561410559","11607.8496232449","11709.4060507338","11035.1383474542","10822.673560144","11399.571913987","12225.934158","11618.9626558609","12731.53480234","13245.8801928665","13222.6199403707","13497.2553101791","12894.037022228","11737.5978384525","12160.8877434541","12963.1216711203","13605.4519716738","13435.527170188","14301.8338105092","15985.2056669514","16337.1398406711","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1534.11818259759","1693.35047281099","1922.89579150772","2269.12585483477","2393.65282718264","2302.93471709541","2461.86324082204","2344.39592945526","2221.78472980492","2238.70406824927","2175.73352417561","2166.65282591336","2141.65510767019","2176.53251619319","2241.01584579604","2400.21086262812","2469.87041133578","2749.99315331917","2730.0837529101","2870.08082356357","3127.01787926792","3155.4035683482","3290.0738613825","3397.00875643449","3809.18243272142","4125.30588407676","4190.65907461872","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6175.23010538164","5912.12584080401","6179.99088327838","6546.8700325487","7025.24191303184","7659.93230765516","8254.99848813444","8916.01328232285","9461.80733104503","10022.3953632385","10644.713846923","11127.4604792303","11781.0563524395","12256.4188986341","13350.5240838196","13895.9235416906","15150.895697548","16781.3778912446","18310.4432086685","19266.1295255723","21089.025670847","22850.6388460286","23833.2097049187","24719.2475053521","25708.4581277596","26856.8343762385","27922.6798562578","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1563.51344146611","1363.57847272675","1381.65713624807","1408.32131441607","1415.85545481063","1443.56046790687","1518.56202965666","1602.28289486798","1719.01521370891","1792.8159706773","1837.55593650176","1905.73010097324","1894.41659418935","1855.42682993864","2254.97188839793","2385.57349206784","2584.17242615616","2753.89870412852","2910.95959042274","2989.96224960068","3120.85759194956","3238.12430922293","3384.44957360654","3525.98918947591","3649.96164398604","3723.18306016323","3779.76081360361","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16336.2069717835","16904.0615179182","17875.4822611783","18846.3302057031","19828.9849005118","20873.7612562898","21625.8419968961","22480.1706079951","24118.0093329653","24868.2537046155","25747.5094358107","28866.1689473036","29790.5969766743","30727.8627461713","32122.1903309682","33392.4209037209","34256.9103478725","34198.6884830399","34443.7803691978","34071.2448910761","33756.8159328219","34195.6408473957","34272.1949887199","35023.6862174909","","","","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11762.110073811","12713.7732659014","13155.4924003283","13177.1644564949","13550.9380054818","14376.1628411085","14903.3221569646","15780.0486318277","16674.5727659431","17723.4633156481","18872.3790051932","19585.4694781242","20367.6644076272","20839.6340302693","21490.8162318014","22739.5896603865","24669.5669809332","25695.8676662706","26631.5639632704","26496.1803623769","27360.9611166887","26780.2149060404","26454.1026011519","27899.5094652197","28806.2692784302","29738.1887783994","30664.8788828832","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3901.57169991159","4066.44586457294","4125.38097114359","4325.49838330439","4543.12022284144","4840.22868076977","4893.25633981154","5073.92930388576","5022.59356682284","4925.62771895087","4822.97878912012","4797.71931097841","4780.15795410709","4996.03858607015","5251.99009911239","5448.98023099041","5799.01883296539","6188.42445349542","6621.21916173953","6322.53506116603","7142.05703875154","7504.65364401771","7447.10818397172","8514.08188049648","8955.49073655879","9217.52907564469","9585.91259178039","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2671.76267435109","2700.60030384462","2851.13732642996","2933.73367419655","3088.24863158665","3221.50029709965","3352.4852016681","3316.83208350207","3370.542420417","3564.54110179419","3566.10546888982","3659.03102554177","3765.92625765983","3867.60577642651","4101.91862069469","4262.23828634578","4434.88755026348","4530.34532765001","4635.24130473272","4533.23058692323","4663.30329158672","4882.26971848606","4994.4730127694","5168.03867846175","5416.91666364965","5611.57809095815","5711.15475293506","",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17835.8807597178","18516.6816725726","19149.0747590327","19679.0565321052","20548.7078719309","21437.6806040676","22371.2603342413","23376.9443517812","24159.2231303146","25226.4831732245","26816.230670686","27803.1054780947","28750.3538941267","29671.5262153917","31299.0293654378","32812.6453276389","34900.6139237516","36590.2922803876","37477.2371902187","36436.6982532106","37744.0833053426","39125.7766486194","40141.6869768477","41510.2580342734","42702.384587013","43832.2036472563","44744.9339159388","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85860.611439631","87599.2964109334","91083.7915244325","90348.9937227307","100426.546128583","97767.1903443648","108831.252401081","111959.861509228","115012.450334212","113312.852224035","122609.410776499","129349.916351584","127610.208824437","126913.035408131","127313.494355176","127764.462336519","127727.96554367","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5258.96909471748","4773.32309405776","4494.52914300664","4678.17763545713","4972.81747715339","5449.92327542463","5776.6925224977","5600.80079220611","5576.03193196497","5632.33466249054","5873.463317105","6588.47364831822","7179.1989319574","7820.4220762871","9137.52629053621","9723.53433700865","11694.2558072022","13442.6122535338","16302.0258619459","16013.1802333159","17180.5104677973","18094.9642233329","18983.3306758583","19877.4515424746","20796.9605436712","22118.8179618678","23626.3727392758","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8012.80231687333","7844.086114426","6854.08548313204","6416.16919310113","5736.16013800135","5611.65837798029","5515.98516479681","5697.3278217843","5460.3549781139","5914.30041088544","6825.41139116801","7367.60906109729","8029.12265176949","9253.57742940525","10231.426449768","11822.3709000841","14916.185263567","16648.5868641678","20163.5876480167","19386.584396792","20497.934076089","24074.364580654","25316.6357856942","25480.6400324306","25477.2338242152","23702.8444594834","23162.6321649902","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559.001546316668","577.780288620332","658.321923449851","658.848006875469","351.200382793563","491.111151050222","546.565307521194","593.398425268403","603.267960647448","593.78901947455","622.595838272698","665.784433110972","746.608454077611","765.391503502055","831.525592281651","920.766713013893","1012.47896384124","1090.84624538775","1203.14825769997","1253.73780457541","1325.78162054261","1421.18592946921","1535.48264628773","1592.82342263024","1701.78558798867","1830.73432664875","1916.61477473579","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1193.90760947494","1231.32380053456","1303.94943895597","1363.20915043243","1445.09174577288","1544.94588669879","1646.73368535754","1703.12821470868","1781.75269330565","1910.96218141291","1996.81798722988","2090.7684839317","2162.36023827837","2323.78393005072","2524.45542543803","2787.70945623545","3071.17156955592","3381.01114577814","3525.68422636906","3763.56645507058","4089.08254394765","4371.74958394812","4631.42328183833","4923.39191384909","5293.07197091519","5686.21652792926","6073.32319708126","",
